0.059415,0.0030763,0.016053
0.05969,-0.00061295,0.016729
0.056191,-0.002471,0.0093021
0.055915,0.0012182,0.0086269
0.0016296,-0.053438,0.03106
-0.0058159,-0.053854,0.028076
0.0024169,-0.0074699,0.0085198
0.0098624,-0.0070546,0.011503
0.038421,0.098006,0.043072
0.035846,0.099142,0.042057
0.028093,0.10296,0.056515
0.030668,0.10183,0.05753
0.047856,-0.0083415,0.012285
0.053101,-0.015418,0.014551
0.053212,-0.016934,0.012697
0.047967,-0.0098576,0.010431
0.040233,0.17744,0.047614
0.050494,0.1955,0.044521
0.048647,0.19128,0.039834
0.038386,0.17322,0.042927
0.05369,0.015452,0.013674
0.055714,0.012519,0.014836
0.052032,0.010202,0.0092673
0.050008,0.013135,0.0081055
0.080386,0.034093,0.017092
0.08459,0.028358,0.018588
0.075121,0.025407,0.0058436
0.070916,0.031142,0.0043472
0.10417,0.053095,0.018234
0.10217,0.043116,0.018654
0.10113,0.042273,-0.00052977
0.10313,0.052252,-0.00094991
0.098373,0.063965,0.015821
0.10181,0.057284,0.016634
0.095869,0.055682,-0.0010914
0.092436,0.062363,-0.0019046
0.052757,0.1854,0.032312
0.071632,0.19876,0.031607
0.07025,0.20206,0.016968
0.051375,0.1887,0.017673
0.075194,0.20141,0.032533
0.089315,0.20541,0.032328
0.088942,0.2153,0.014774
0.074821,0.2113,0.014979
0.050864,0.093085,0.015335
0.063835,0.098357,0.013777
0.071854,0.099497,0.015701
0.058883,0.094225,0.017259
0.043882,-0.037825,0.014168
0.041431,-0.020228,0.018333
0.038296,-0.019307,0.0097406
0.040747,-0.036905,0.0055754
0.036226,-0.044943,0.022175
0.032067,-0.041449,0.021496
0.03339,-0.035257,0.014111
0.03755,-0.038751,0.014791
-0.10557,-0.204,0.021946
0.046775,0.12645,0.022169
0.052062,0.1136,0.029234
-0.10029,-0.21685,0.029012
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.021332,0.1207,0.052202
0.020938,0.13206,0.050255
0.022646,0.13135,0.040324
0.023041,0.12,0.042271
0.02691,0.12098,0.042738
0.026378,0.12961,0.042284
0.027161,0.13291,0.034344
0.027693,0.12427,0.034797
0.024326,-0.035312,0.012653
0.018984,-0.045421,0.011348
0.019382,-0.03806,0.010049
0.024724,-0.027952,0.011354
-0.043341,-0.13525,-0.035131
-0.089976,-0.14495,-0.044543
-0.087428,-0.14131,-0.054877
-0.040793,-0.1316,-0.045464
